instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LC2_10_5;1000;3;31;17137.53;3600.00;135;1;2000.75;1592.97;1;364;4.26
LC2_10_6;1000;3;31;17194.08;3600.00;103;1;1990.90;1603.48;10;434;4.16
LC2_10_7;1000;3;31;19651.05;3600.00;119;2;1777.72;1813.69;32;586;7.42
LC2_10_8;1000;3;30;17015.03;3600.00;112;1;2108.50;1485.19;5;456;4.55
LC2_10_9;1000;3;31;17550.38;3600.00;71;1;1729.41;1864.87;9;589;4.69
LC2_10_10;1000;3;30;16581.15;3600.00;87;2;1789.28;1798.75;9;925;10.59
LR1_10_1;1000;3;100;56744.91;3600.01;63;1;717.99;2869.51;5;1996;11.58
LR1_10_2;1000;3;80;49419.57;3600.00;70;1;613.64;2949.73;12;2281;35.94
LR1_10_3;1000;3;54;42713.00;3655.23;72;1;577.82;1895.57;6;2520;1181.01
LR1_10_4;1000;3;28;31436.82;3600.01;95;3;874.29;2698.97;12;1532;25.32
LR1_10_5;1000;3;60;59334.08;3600.00;179;2;1832.90;1747.63;8;586;16.59
LR1_10_6;1000;3;48;52737.32;3600.00;147;4;1271.93;2260.92;29;1656;65.48
LR1_10_7;1000;3;36;38931.91;3600.01;105;2;1044.85;2529.09;15;1335;24.54
LR1_10_8;1000;3;25;30342.90;3600.00;79;3;1021.59;2551.62;8;1271;25.27
LR1_10_9;1000;3;49;54129.14;3600.00;184;3;1697.91;1871.92;21;915;27.84
LR1_10_10;1000;3;39;48316.84;3600.00;153;3;1629.61;1943.21;18;732;25.04
LR2_10_1;1000;3;18;65944.35;3600.00;217;1;1600.58;1968.54;15;971;28.08
LR2_10_2;1000;3;14;58837.65;3600.00;122;2;1324.03;2254.46;4;1207;19.47
LR2_10_3;1000;3;11;44887.21;3600.01;56;1;1102.28;2491.43;1;471;5.03
LR2_10_4;1000;3;8;29421.14;3600.01;19;2;1248.28;2348.67;0;107;0.38
LR2_10_5;1000;3;14;59079.70;3600.00;87;1;2750.49;842.84;14;590;5.65
LR2_10_6;1000;3;12;51920.44;3600.00;60;1;2218.50;1374.62;4;517;6.04
LR2_10_7;1000;3;9;40178.86;3600.00;31;2;2162.80;1434.64;1;211;1.53
LR2_10_8;1000;3;7;26745.75;3600.00;12;1;2073.31;1521.26;0;55;0.09
LR2_10_9;1000;3;13;52343.83;3600.00;45;1;2865.23;730.60;3;395;3.46
LR2_10_10;1000;3;11;50331.26;3600.01;40;1;3090.64;506.95;6;289;1.56
LRC1_10_1;1000;3;82;49194.74;3600.00;94;3;864.09;2725.48;10;894;9.41
LRC1_10_2;1000;3;72;45038.12;3600.00;90;2;741.62;2838.11;21;1441;19.61
LRC1_10_3;1000;3;53;35817.12;3600.00;91;2;624.73;2943.97;24;1654;30.69
LRC1_10_4;1000;3;40;27519.83;3600.00;59;1;412.18;3173.52;17;1201;13.47
LRC1_10_5;1000;3;73;50380.79;3600.00;130;2;1132.15;2437.28;42;1426;29.64
LRC1_10_6;1000;3;68;44153.55;3600.00;113;2;1079.05;2501.68;19;911;18.10
LRC1_10_7;1000;3;61;41498.81;3600.07;110;3;1030.80;2521.55;28;1341;46.80
LRC1_10_8;1000;3;56;42047.36;3600.00;126;3;1044.07;2480.29;34;1272;74.62
LRC1_10_9;1000;3;54;39794.81;3600.01;125;2;1334.69;2232.23;36;1152;32.17
LRC1_10_10;1000;3;49;36730.66;3600.00;122;1;1374.51;2196.57;30;1400;27.89
LRC2_10_1;1000;3;22;34768.73;3600.00;143;3;1249.14;2343.46;7;366;5.88
LRC2_10_2;1000;3;20;33218.27;3600.00;95;1;803.58;2778.62;13;1026;16.79
LRC2_10_3;1000;3;16;30860.96;3600.01;47;2;638.47;2953.62;1;494;6.85
LRC2_10_4;1000;3;11;25413.27;3600.02;19;2;350.32;3244.84;1;184;0.77
LRC2_10_5;1000;3;17;38153.93;3600.00;102;3;1391.65;2193.39;11;947;13.83
LRC2_10_6;1000;3;17;31647.70;3600.00;91;2;1781.07;1812.81;13;475;5.19
LRC2_10_7;1000;3;15;36493.68;3600.00;88;3;2029.58;1558.18;15;753;11.51
LRC2_10_10;1000;3;11;32257.87;3600.00;39;3;2392.84;1204.46;2;302;2.11
lc101;100;4;10;828.94;300.00;1065;0;106.99;192.27;0;10;0.63
lc102;100;4;10;828.94;300.00;890;0;114.43;184.77;0;16;0.70
lc103;100;4;9;1035.35;300.00;720;1;104.17;191.66;0;76;4.08
lc104;100;4;9;860.01;300.00;501;1;84.17;213.66;0;57;2.09
lc105;100;4;10;828.94;300.00;889;0;122.12;177.15;0;12;0.62
lc106;100;4;10;828.94;300.00;806;1;132.55;166.79;0;12;0.56
lc107;100;4;10;828.94;300.00;750;0;134.91;164.46;0;12;0.55
lc108;100;4;10;826.44;300.00;639;0;141.81;157.59;0;16;0.52
lc109;100;4;9;1000.60;300.00;565;1;111.70;185.61;0;86;2.62
lc201;100;4;3;591.56;300.00;881;0;151.20;148.22;0;3;0.47
lc202;100;4;3;591.56;300.00;654;1;112.97;186.43;0;8;0.48
lc203;100;4;3;591.17;300.00;479;1;87.43;212.13;0;7;0.35
lc204;100;4;3;590.60;300.00;242;0;41.45;258.01;0;13;0.46
lc205;100;4;3;588.88;300.00;777;1;117.42;181.90;0;7;0.56
lc206;100;4;3;588.49;300.00;630;1;101.80;197.64;0;7;0.44
lc207;100;4;3;588.29;300.00;566;1;97.28;202.20;0;7;0.40
lc208;100;4;3;588.32;300.00;507;1;92.60;206.93;0;7;0.35
lr101;100;4;19;1650.80;300.00;735;1;86.88;212.33;0;35;0.70
lr102;100;4;17;1487.57;300.00;515;1;67.19;231.15;0;61;1.58
lr103;100;4;13;1292.68;300.00;651;1;78.41;219.94;0;43;1.56
lr104;100;4;9;1013.39;300.00;820;1;123.17;176.15;0;21;0.56
lr105;100;4;14;1377.11;300.00;857;1;97.16;202.00;0;31;0.74
lr106;100;4;12;1252.62;300.00;910;1;105.06;194.02;0;25;0.80
lr107;100;4;10;1111.31;300.00;900;1;119.22;179.87;0;24;0.79
lr108;100;4;9;968.97;300.00;800;1;125.29;173.95;0;19;0.66
lr109;100;4;11;1208.96;300.00;875;1;123.62;175.52;0;26;0.74
lr110;100;4;10;1159.35;300.00;830;2;134.02;164.40;0;26;1.47
lr111;100;4;10;1108.90;300.00;820;1;114.62;184.56;0;26;0.71
lr112;100;4;9;1003.77;300.00;678;1;134.71;164.64;0;22;0.54
lr201;100;4;4;1253.23;300.00;465;1;136.06;163.59;0;10;0.29
lr202;100;4;3;1197.67;300.00;418;1;154.82;144.84;0;9;0.26
lr203;100;4;3;949.40;300.00;260;1;75.27;224.37;0;13;0.30
lr204;100;4;2;849.05;300.00;363;1;65.50;234.12;0;6;0.27
lr205;100;4;3;1054.02;300.00;356;1;98.60;200.77;0;12;0.57
lr206;100;4;3;931.63;300.00;271;1;111.61;188.17;0;7;0.17
lr207;100;4;2;903.06;300.00;288;1;41.36;258.39;0;5;0.18
lr208;100;4;2;734.85;300.00;175;1;28.61;271.14;0;7;0.18
lr209;100;4;3;930.59;300.00;225;1;120.13;179.32;0;23;0.49
lr210;100;4;3;964.22;300.00;284;1;118.74;180.87;0;10;0.32
lr211;100;4;2;911.52;300.00;352;1;46.56;253.14;0;5;0.22
lrc101;100;4;14;1708.80;300.00;908;1;101.58;197.47;0;30;0.83
lrc102;100;4;12;1558.07;300.00;912;1;115.25;183.79;0;30;0.84
lrc103;100;4;11;1258.74;300.00;852;1;113.62;185.58;0;24;0.68
lrc104;100;4;10;1128.40;300.00;555;1;112.14;187.39;0;22;0.39
lrc105;100;4;13;1637.62;300.00;836;1;99.03;200.11;0;34;0.75
lrc106;100;4;11;1424.73;300.00;940;1;119.70;179.52;0;26;0.67
lrc107;100;4;11;1230.14;300.00;761;1;115.15;184.21;0;26;0.53
lrc108;100;4;10;1147.43;300.00;751;1;123.71;175.56;0;22;0.62
lrc201;100;4;4;1406.94;300.00;376;1;136.00;163.17;0;18;0.77
lrc202;100;4;3;1374.27;300.00;689;1;124.24;175.23;0;7;0.42
lrc203;100;4;3;1089.07;300.00;184;1;175.07;124.70;0;10;0.19
lrc204;100;4;3;818.66;300.00;161;1;115.98;183.87;0;7;0.10
lrc205;100;4;4;1302.20;300.00;396;1;126.63;173.04;0;9;0.26
lrc206;100;4;3;1159.03;300.00;278;1;195.98;103.80;0;8;0.18
lrc207;100;4;3;1062.05;300.00;269;1;155.80;143.86;0;10;0.29
lrc208;100;4;3;852.76;300.00;189;1;133.19;166.41;0;13;0.36
LC1_2_1;200;4;20;2704.57;900.00;1358;0;411.96;485.92;0;28;1.58
LC1_2_2;200;4;19;2764.56;900.00;1212;1;398.90;499.07;0;37;1.55
LC1_2_3;200;4;17;3129.53;900.00;799;2;326.92;567.35;1;100;5.34
LC1_2_4;200;4;17;2693.41;900.00;402;1;189.61;704.69;0;182;5.45
LC1_2_5;200;4;20;2702.05;900.00;1162;0;440.73;457.43;0;30;1.36
LC1_2_6;200;4;20;2701.04;900.00;1089;0;464.35;433.86;0;32;1.32
LC1_2_7;200;4;20;2701.04;900.00;970;0;486.41;411.95;0;34;1.24
LC1_2_8;200;4;19;3404.95;900.00;890;2;476.90;415.59;2;111;7.08
LC1_2_9;200;4;18;2724.24;900.00;664;1;453.26;444.08;0;72;2.35
LC1_2_10;200;4;17;2942.13;900.00;670;1;405.52;488.21;2;131;5.93
LC2_2_1;200;4;6;1931.44;900.00;1357;1;523.85;374.34;0;10;1.29
LC2_2_2;200;4;6;1881.40;900.00;657;1;395.47;503.33;0;18;0.88
LC2_2_3;200;4;6;1844.33;900.00;498;0;208.98;689.63;0;20;1.08
LC2_2_4;200;4;6;1767.12;900.00;349;1;146.54;752.18;0;32;0.96
LC2_2_5;200;4;6;1891.21;900.00;940;1;492.94;405.80;0;13;0.86
LC2_2_6;200;4;6;1857.78;900.00;638;1;346.90;552.20;0;13;0.59
LC2_2_7;200;4;6;1850.13;900.00;632;1;350.22;548.88;0;13;0.58
LC2_2_8;200;4;6;1824.34;900.00;454;1;291.30;606.94;0;35;1.47
LC2_2_9;200;4;6;1854.21;900.00;592;1;309.18;589.95;0;14;0.55
LC2_2_10;200;4;6;1817.45;900.00;438;1;262.75;636.53;0;15;0.43
LR1_2_1;200;4;20;4819.12;900.00;1361;1;428.37;469.15;0;45;1.93
LR1_2_2;200;4;17;4621.21;900.00;1165;1;400.58;488.13;0;143;10.74
LR1_2_3;200;4;14;4402.38;900.00;1030;1;308.56;529.27;2;653;61.65
LR1_2_4;200;4;10;3027.06;900.00;393;1;323.27;528.20;4;806;48.28
LR1_2_5;200;4;16;4760.18;900.00;1401;2;460.70;428.52;0;93;10.14
LR1_2_6;200;4;13;4826.74;900.00;1140;3;362.28;509.82;0;220;27.31
LR1_2_7;200;4;12;3550.61;900.00;840;1;377.21;476.99;1;701;45.37
LR1_2_8;200;4;9;2781.42;900.33;381;1;342.56;521.69;5;613;35.84
LR1_2_9;200;4;14;4402.86;900.05;941;1;425.52;432.28;3;415;41.82
LR1_2_10;200;4;11;3664.08;900.00;899;1;470.43;417.28;5;214;11.85
LR2_2_1;200;4;5;4073.10;900.00;569;1;532.27;366.29;0;29;1.19
LR2_2_2;200;4;4;3796.00;900.00;353;1;515.58;382.85;0;41;1.36
LR2_2_3;200;4;4;3098.36;900.00;167;1;555.54;344.06;0;14;0.27
LR2_2_4;200;4;3;2486.00;900.00;228;1;131.35;765.70;1;115;2.65
LR2_2_5;200;4;4;3438.39;900.00;205;1;708.99;190.70;0;10;0.19
LR2_2_6;200;4;3;5040.94;900.00;410;2;626.65;269.61;1;91;3.53
LR2_2_7;200;4;3;3101.13;900.00;117;1;637.03;260.43;0;259;2.43
LR2_2_8;200;4;2;2547.04;900.00;144;1;263.43;634.62;0;158;1.74
LR2_2_9;200;4;3;4536.63;900.00;534;2;589.76;306.67;2;60;3.28
LR2_2_10;200;4;3;3258.30;900.05;245;1;503.93;389.03;0;316;6.89
LRC1_2_1;200;4;19;3606.06;900.00;911;1;331.31;561.62;0;128;6.66
LRC1_2_2;200;4;15;3671.02;900.00;898;1;265.41;620.49;2;326;13.73
LRC1_2_3;200;4;13;3154.92;902.39;639;1;226.94;418.12;6;1151;257.03
LRC1_2_4;200;4;10;2631.82;900.00;586;1;229.09;630.62;3;1239;39.92
LRC1_2_5;200;4;16;3715.81;900.00;894;1;389.26;500.34;0;171;9.99
LRC1_2_6;200;4;16;3572.16;900.00;1021;1;396.31;488.55;0;168;14.69
LRC1_2_7;200;4;14;3697.71;900.00;981;2;397.81;474.54;8;297;27.20
LRC1_2_8;200;4;13;3203.23;900.00;875;1;485.12;389.40;9;360;25.07
LRC1_2_9;200;4;13;3290.24;900.00;851;1;468.58;409.77;5;319;21.26
LRC1_2_10;200;4;12;2957.21;902.89;489;1;351.56;326.41;9;624;224.68
LRC2_2_1;200;4;6;3595.18;900.00;520;1;618.69;272.69;1;178;8.38
LRC2_2_2;200;4;5;3158.25;900.00;280;1;603.29;295.10;2;78;1.47
LRC2_2_3;200;4;4;3115.20;900.00;193;1;611.21;282.51;4;447;6.15
LRC2_2_4;200;4;3;2866.85;900.01;87;1;631.86;266.61;1;177;1.43
LRC2_2_5;200;4;5;2776.93;900.00;267;1;608.90;290.45;1;17;0.51
LRC2_2_6;200;4;5;2707.96;900.00;243;1;646.03;253.41;0;15;0.42
LRC2_2_7;200;4;4;3029.05;900.00;153;1;721.44;175.02;4;264;3.45
LRC2_2_8;200;4;4;2399.89;900.00;116;1;726.41;173.35;0;15;0.16
LRC2_2_9;200;4;4;2208.49;900.00;139;1;663.90;235.68;0;23;0.32
LRC2_2_10;200;4;3;2658.10;900.00;196;1;529.18;365.60;1;290;5.06
LC1_4_1;400;4;40;7152.06;900.00;386;0;506.40;392.01;0;57;0.90
LC1_4_2;400;4;38;8027.47;900.00;349;2;398.54;490.59;6;426;10.28
LC1_4_3;400;4;33;8450.63;906.01;213;2;275.62;468.52;11;1337;161.49
LC1_4_4;400;4;30;6836.92;900.00;156;1;257.09;637.42;17;320;5.16
LC1_4_5;400;4;40;7150.00;900.00;382;0;541.88;356.50;0;59;0.92
LC1_4_6;400;4;40;7154.02;900.00;360;1;544.31;354.05;0;67;0.95
LC1_4_7;400;4;40;7149.43;900.00;337;1;521.78;375.86;0;92;1.71
LC1_4_8;400;4;39;7111.16;900.00;302;1;499.44;398.90;0;89;1.13
LC1_4_9;400;4;36;7451.20;900.00;231;2;553.44;333.94;7;433;12.21
LC1_4_10;400;4;35;7426.85;900.00;239;2;518.89;318.00;12;538;62.68
LC2_4_1;400;4;12;4116.33;900.00;514;1;637.15;261.10;0;26;0.95
LC2_4_2;400;4;12;4144.29;900.00;322;1;505.61;392.43;0;58;1.41
LC2_4_3;400;4;12;4414.39;900.00;223;1;286.86;599.89;2;700;12.77
LC2_4_4;400;4;12;4038.00;900.00;173;1;216.59;657.39;2;707;25.51
LC2_4_5;400;4;12;4030.63;900.00;330;1;582.82;315.87;0;30;0.77
LC2_4_6;400;4;12;3900.29;900.00;256;1;487.25;411.86;0;26;0.45
LC2_4_7;400;4;12;3962.51;900.00;221;1;509.16;388.15;0;114;2.28
LC2_4_8;400;4;12;3844.45;900.00;192;1;476.16;420.57;0;213;2.89
LC2_4_9;400;4;12;4188.93;900.00;210;1;419.44;475.60;8;244;4.55
LC2_4_10;400;4;12;3828.44;900.00;164;1;386.01;511.01;0;189;2.60
LR1_4_1;400;4;40;10639.75;900.00;348;1;376.96;510.40;0;581;12.02
LR1_4_2;400;4;31;10036.27;900.00;341;1;393.66;472.80;14;1012;33.01
LR1_4_3;400;4;23;8911.39;900.00;353;1;351.27;503.97;17;1386;44.23
LR1_4_4;400;4;16;7167.34;900.00;192;1;444.42;433.08;14;1227;22.11
LR1_4_5;400;4;29;10976.67;900.00;504;2;496.17;391.14;1;235;11.90
LR1_4_6;400;4;24;10200.78;900.00;388;2;377.63;503.37;8;433;18.40
LR1_4_7;400;4;19;8542.64;900.00;312;1;448.34;420.60;10;1337;30.53
LR1_4_8;400;4;14;6223.38;900.00;189;1;581.91;308.67;16;646;9.05
LR1_4_9;400;4;24;10002.52;900.00;472;2;462.33;414.84;8;408;22.13
LR1_4_10;400;4;20;8391.00;900.00;329;1;490.82;399.99;5;313;8.65
LR2_4_1;400;4;8;9726.88;900.00;250;1;612.80;282.23;4;128;4.56
LR2_4_2;400;4;7;12237.84;900.00;124;1;699.25;197.45;5;303;3.07
LR2_4_3;400;4;6;8384.26;900.00;58;1;726.54;171.45;2;253;1.84
LR2_4_4;400;4;4;6865.66;900.00;16;1;843.00;56.55;0;54;0.09
LR2_4_5;400;4;6;10151.46;900.00;109;1;803.42;94.54;8;184;1.87
LR2_4_6;400;4;5;10029.54;900.00;73;1;801.42;97.49;10;153;0.96
LR2_4_7;400;4;5;6980.76;900.01;29;1;800.58;98.89;1;115;0.41
LR2_4_8;400;4;4;5594.33;900.01;16;1;796.78;102.69;0;49;0.08
LR2_4_9;400;4;6;8865.72;900.00;43;1;834.26;64.86;3;179;0.79
LR2_4_10;400;4;5;9242.34;900.01;127;1;728.63;169.51;5;116;1.61
LRC1_4_1;400;4;36;9124.52;900.00;372;1;354.33;538.70;2;300;6.44
LRC1_4_2;400;4;31;8346.06;900.00;341;1;304.23;584.97;1;441;10.34
LRC1_4_3;400;4;24;7838.55;900.00;272;2;243.40;631.37;6;1315;24.87
LRC1_4_4;400;4;19;5809.60;900.00;185;1;183.07;703.26;7;909;13.35
LRC1_4_5;400;4;32;9029.39;900.00;363;2;378.74;509.08;5;366;11.67
LRC1_4_6;400;4;30;8568.55;900.00;433;2;422.64;464.82;3;323;11.91
LRC1_4_7;400;4;28;8121.69;900.00;360;2;437.95;449.33;13;477;12.20
LRC1_4_8;400;4;26;8031.33;900.00;368;3;449.48;418.07;22;877;31.95
LRC1_4_9;400;4;25;8320.78;900.00;369;2;464.71;414.11;12;549;20.66
LRC1_4_10;400;4;23;7289.79;900.00;312;1;484.99;401.70;18;491;12.84
LRC2_4_1;400;4;12;8178.19;900.00;250;1;609.64;284.22;3;311;5.78
LRC2_4_2;400;4;10;7565.55;900.00;197;1;532.96;356.11;16;638;10.62
LRC2_4_3;400;4;8;6589.37;900.00;111;1;518.19;379.38;2;248;2.18
LRC2_4_4;400;4;5;5603.16;900.01;54;1;523.78;374.30;1;199;1.49
LRC2_4_5;400;4;10;7766.05;900.00;185;1;601.33;287.49;9;703;10.90
LRC2_4_6;400;4;9;6483.46;900.00;113;1;724.01;172.54;7;274;3.28
LRC2_4_7;400;4;8;6949.46;900.00;65;1;777.21;121.28;11;212;1.43
LRC2_4_8;400;4;7;7934.62;900.00;56;1;828.43;70.41;8;185;1.06
LRC2_4_9;400;4;6;7553.66;900.00;91;2;756.34;141.80;2;130;1.67
LRC2_4_10;400;4;6;6684.87;900.00;42;1;827.54;71.51;4;147;0.81
LC1_6_1;600;4;60;14095.64;1800.00;300;1;944.04;853.00;0;93;1.48
LC1_6_2;600;4;57;15048.16;1800.00;211;3;664.56;1128.65;4;317;5.85
LC1_6_3;600;4;50;14658.85;1800.00;131;2;519.13;1274.90;16;600;5.38
LC1_6_4;600;4;47;13377.02;1800.01;87;1;421.30;1373.38;10;435;4.82
LC1_6_5;600;4;60;14086.30;1800.00;293;0;964.70;831.93;0;103;1.95
LC1_6_6;600;4;60;14090.79;1800.00;262;1;983.82;813.31;0;103;1.54
LC1_6_7;600;4;60;14083.76;1800.00;225;0;1003.49;794.08;0;101;1.30
LC1_6_8;600;4;59;14554.27;1800.00;180;1;934.10;860.41;0;271;4.59
LC1_6_9;600;4;54;14599.93;1800.61;174;1;1000.71;740.31;15;649;58.80
LC1_6_10;600;4;52;15324.78;1800.00;142;2;939.64;798.53;34;893;61.31
LC2_6_1;600;4;19;7977.98;1800.00;381;1;1205.20;592.34;0;35;1.02
LC2_6_2;600;4;18;9924.56;1800.00;299;2;797.76;987.82;9;531;13.30
LC2_6_3;600;4;18;7436.50;1800.00;188;1;599.73;1194.63;2;278;4.62
LC2_6_4;600;4;17;7920.85;1800.00;90;1;317.71;1477.64;17;415;4.15
LC2_6_5;600;4;19;8047.37;1800.00;197;1;1057.54;698.38;0;565;43.36
LC2_6_6;600;4;19;8094.11;1800.00;143;1;1039.81;754.00;0;452;5.63
LC2_6_7;600;4;19;7997.96;1800.00;155;1;925.44;864.53;3;603;9.42
LC2_6_8;600;4;18;7579.93;1800.00;164;1;1054.14;738.92;4;395;6.28
LC2_6_9;600;4;18;8927.28;1800.00;210;1;923.17;864.99;22;626;11.07
LC2_6_10;600;4;18;7478.09;1800.00;156;1;922.79;865.22;2;676;11.24
LR1_6_1;600;4;59;22821.65;1800.00;206;1;637.15;1116.88;4;2236;45.02
LR1_6_2;600;4;45;20137.59;1800.00;218;1;533.43;1153.19;16;3152;112.60
LR1_6_3;600;4;37;17862.38;1800.00;189;1;441.80;1229.60;15;3965;127.94
LR1_6_4;600;4;28;13239.08;1805.74;91;1;195.60;1313.64;6;1939;296.13
LR1_6_5;600;4;38;23871.40;1800.00;352;2;815.79;965.27;7;428;17.60
LR1_6_6;600;4;31;22791.72;1800.00;301;3;736.60;1030.75;22;1125;31.58
LR1_6_7;600;4;25;16741.46;1800.02;213;2;588.98;998.78;29;2094;211.57
LR1_6_8;600;4;18;12093.25;1800.00;193;2;923.65;818.07;14;2317;57.46
LR1_6_9;600;4;32;21695.06;1800.00;403;3;808.22;953.92;13;584;36.59
LR1_6_10;600;4;26;19126.35;1800.00;308;2;942.42;841.28;18;510;15.18
LR2_6_1;600;4;11;27075.24;1800.00;331;2;1116.80;652.76;7;802;29.25
LR2_6_2;600;4;9;25227.88;1800.00;152;2;1095.78;686.14;6;751;17.57
LR2_6_3;600;4;7;18479.01;1800.00;96;2;986.70;805.57;8;507;7.26
LR2_6_4;600;4;6;12603.28;1800.01;32;1;1129.98;667.91;2;123;0.54
LR2_6_5;600;4;9;19705.10;1800.00;87;1;1452.93;342.50;8;455;4.24
LR2_6_6;600;4;7;21355.87;1800.01;51;2;1515.08;282.67;0;310;2.01
LR2_6_7;600;4;6;18409.38;1800.01;28;1;1579.92;219.47;0;123;0.39
LR2_6_8;600;4;5;11537.48;1800.03;10;1;1578.15;221.33;0;29;0.04
LR2_6_9;600;4;8;21585.18;1800.00;57;1;1625.56;172.31;3;288;1.87
LR2_6_10;600;4;7;20302.60;1800.00;26;1;1709.71;89.90;6;67;0.24
LRC1_6_1;600;4;52;18477.83;1800.00;229;2;522.25;1263.40;7;693;13.62
LRC1_6_2;600;4;43;16911.92;1800.00;195;3;397.71;1381.01;10;942;20.71
LRC1_6_3;600;4;36;13979.41;1800.00;126;1;255.07;1524.32;11;1563;20.28
LRC1_6_4;600;4;25;10815.87;1800.00;95;1;206.09;1579.56;8;1390;13.90
LRC1_6_5;600;4;46;16989.22;1800.00;202;2;458.97;1285.27;12;1189;55.15
LRC1_6_6;600;4;42;17608.60;1800.00;251;1;615.29;1168.09;8;639;15.77
LRC1_6_7;600;4;38;15573.45;1800.00;244;1;675.80;1103.16;20;908;20.30
LRC1_6_8;600;4;34;15421.28;1800.00;193;1;609.59;1025.81;18;1227;164.02
LRC1_6_9;600;4;33;16161.74;1800.00;230;3;621.42;945.83;23;1273;232.17
LRC1_6_10;600;4;30;13811.51;1814.21;191;1;843.56;804.91;28;1199;165.16
LRC2_6_1;600;4;16;15448.35;1800.00;230;1;945.10;846.70;6;342;7.50
LRC2_6_2;600;4;13;14869.18;1800.00;146;1;698.53;1091.12;5;724;9.83
LRC2_6_3;600;4;10;13468.52;1800.00;90;1;584.31;1206.16;1;631;8.87
LRC2_6_4;600;4;7;11064.52;1800.00;55;1;639.94;1156.22;0;238;2.81
LRC2_6_5;600;4;13;15122.88;1800.00;181;2;903.78;876.99;18;1073;18.67
LRC2_6_6;600;4;12;15659.65;1800.00;119;2;1302.07;492.97;9;389;4.61
LRC2_6_7;600;4;10;17037.37;1800.00;117;2;1306.26;487.15;9;571;6.21
LRC2_6_8;600;4;9;15797.48;1800.00;85;2;1477.65;317.41;11;426;4.68
LRC2_6_9;600;4;9;15655.73;1800.00;45;1;1563.45;234.90;3;248;1.50
LRC2_6_10;600;4;7;14805.62;1800.00;30;2;1547.65;251.51;0;149;0.64
LC1_8_1;800;4;80;25184.38;3600.00;282;0;1757.90;1837.28;0;131;2.29
LC1_8_2;800;4;77;26958.81;3600.01;180;2;1198.77;2388.13;9;600;11.69
LC1_8_3;800;4;64;26333.51;3604.57;140;2;1053.37;2482.77;25;1614;67.33
LC1_8_4;800;4;60;23129.17;3600.00;78;1;703.03;2888.86;22;654;7.42
LC1_8_5;800;4;80;25211.22;3600.00;261;0;1747.28;1847.76;0;138;2.48
LC1_8_6;800;4;80;25164.25;3600.00;226;1;1695.64;1899.77;0;152;2.40
LC1_8_7;800;4;80;25158.38;3600.00;225;0;1852.10;1742.88;0;163;2.76
LC1_8_8;800;4;78;25348.45;3600.00;186;3;1557.58;2031.14;4;477;9.67
LC1_8_9;800;4;72;26231.55;3600.00;141;3;1483.94;2079.56;18;750;35.34
LC1_8_10;800;4;70;26989.62;3600.81;114;2;1255.55;1669.52;37;1122;675.04
LC2_8_1;800;4;24;11687.06;3600.00;521;0;2087.66;1506.46;0;44;1.92
LC2_8_2;800;4;25;12575.02;3600.00;243;1;1876.10;1712.51;3;392;9.49
LC2_8_3;800;4;25;12452.19;3600.00;136;1;1129.95;2456.99;4;988;11.74
LC2_8_4;800;4;24;12291.81;3600.01;109;1;709.25;2729.64;13;951;159.87
LC2_8_5;800;4;25;12329.80;3600.00;240;1;1988.21;1606.97;0;149;3.13
LC2_8_6;800;4;24;12712.84;3600.00;252;2;1747.03;1847.19;4;128;3.96
LC2_8_7;800;4;25;11854.44;3600.00;163;1;2013.11;1580.43;1;372;5.19
LC2_8_8;800;4;24;11454.33;3600.00;154;1;2127.31;1462.11;3;693;9.41
LC2_8_9;800;4;24;11629.41;3600.00;209;2;1619.68;1973.62;2;191;4.99
LC2_8_10;800;4;24;11574.90;3600.00;154;1;1364.14;2221.96;1;821;12.51
LR1_8_1;800;4;80;39291.32;3600.00;133;1;863.10;2700.33;6;2795;35.45
LR1_8_2;800;4;59;34239.41;3600.00;133;1;656.58;1769.66;15;3234;1173.01
LR1_8_3;800;4;44;29623.27;3601.15;104;1;472.87;1672.15;7;3021;1455.53
LR1_8_4;800;4;25;20976.48;3600.00;132;2;735.54;2607.24;8;2580;256.01
LR1_8_5;800;4;50;40617.71;3600.00;338;2;1706.97;1853.43;9;839;37.08
LR1_8_6;800;4;40;35897.18;3600.01;259;3;1197.43;2284.41;23;1904;116.64
LR1_8_7;800;4;30;28054.10;3600.00;212;4;954.84;2528.84;16;2937;114.95
LR1_8_8;800;4;20;20464.06;3600.00;170;2;1120.82;2267.53;15;2581;209.95
LR1_8_9;800;4;41;38507.73;3600.04;354;3;1557.95;1987.66;18;858;52.02
LR1_8_10;800;4;32;30514.67;3600.00;256;2;1708.56;1837.74;27;1426;52.04
LR2_8_1;800;4;15;48466.45;3600.00;335;2;1669.02;1868.73;14;1126;60.18
LR2_8_2;800;4;12;33490.70;3600.01;182;1;1489.39;2074.45;19;1317;34.89
LR2_8_3;800;4;9;30274.66;3600.00;99;3;1178.50;2405.97;4;670;14.25
LR2_8_4;800;4;6;23545.99;3600.00;34;3;1622.30;1973.54;0;164;1.38
LR2_8_5;800;4;11;39524.05;3600.00;168;2;2564.17;1019.20;13;795;15.56
LR2_8_6;800;4;9;32894.97;3600.01;76;1;2677.65;917.02;3;526;4.53
LR2_8_7;800;4;7;29283.66;3600.01;42;1;2700.77;896.93;1;230;1.56
